A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
MAP3K1,1.46174916508764,1.70522721125634,2.13919396047252,2.0697565505008,2.73345043778001,2.91853995692245,2.57293493359904,1.09122772584606,1.16944803199869,3.2896355593439,0.87812296895561,1.12570619152136,1.31589936304529,2.3782179716114,2.69604219540143,2.28709851535489,1.5262179619349,1.98365099541055,1.52014007774843,1.30001113857053
ODZ3,2.58481205343178,3.95603696490854,4.90648344931249,5.03991608350144,4.81454265624108,5.84366789817657,5.96463638751953,2.48550342175863,2.21340193772018,5.91888693368142,2.38309386492944,1.98214004650772,2.86250288879598,4.89992323710814,5.41477812056266,3.93929039490369,2.37631266603783,4.90557959376904,3.4615504593134,2.07571221420801
PCSK91,1.79347368112904,2.33169490519552,2.80495877082229,3.14644584635263,3.80509388523141,3.7660845171081,3.91416920360486,1.50880198061894,1.50017051809969,3.61248405357037,1.51382487241792,1.43318014171762,1.44616348528682,3.35916495492398,3.3879701549417,2.98075272623041,1.94513593201445,2.61221870778339,1.74224410076643,1.60873324298809
PPP1R12C-Exon2,2.10966255788008,2.10237120364489,1.91886389342484,2.66834643362403,2.29549345385134,2.09812275775394,2.37090333191057,1.86078607478652,2.15434036664667,2.83826610308338,2.22125609742038,1.76492189194129,1.59921595855338,1.67468590160202,2.47173382831288,3.296186447928,2.48426801912195,2.05035057036345,1.88952031213027,2.34551642573147
PTPLB,2.75123205721621,2.25675255181251,2.46670036395267,1.92131916032219,3.52330008735237,2.30125873413094,2.53653736345011,1.77427065503962,2.38721108680273,2.38475853269614,1.80790049963405,2.10737558805062,1.7587694713182,2.60984342161638,2.02353783205114,3.61951704496904,2.56827291554107,2.50931054654466,2.0695089029376,2.49022461995568
RP4-697K147,1.72994202830471,1.466240601212,2.2352417730779,2.1840547053947,3.06378992724904,2.87876579937522,3.1133322043986,1.10697724913395,1.27883673474541,3.59111724952165,1.3696920399379,1.02533848052677,1.51165899775262,2.57593338118371,2.94111095874268,1.48142758497789,1.22699352061754,2.04467491069264,1.69481709600174,1.18794565865719
TMEM57,1.54392674233048,1.55196970023134,1.99909868050519,2.29129517523437,2.83830857428969,3.12711304084596,2.73182599231503,1.04641296662009,1.39718204603509,3.08811160467201,1.45386298071391,1.17543886871708,1.25752331222359,2.50378394438085,2.19832387763516,2.35802941083593,1.18413779738923,2.1150204074607,1.5646227995611,1.38380066045355
TPH22,2.68923141396031,1.80715531239169,1.05422865844413,1.810341548734,3.02018162953419,2.43249346586318,2.29250387297201,2.11014530659176,2.23903051025017,2.30273274085721,2.03893478609533,2.08170741583855,1.64056677056611,2.05891414767657,2.05424104757099,2.76319782907413,2.28024602129792,0.893005480014323,1.60393669685607,2.5407169481145
XRCC6,1.5803501793074,2.51267563908926,3.32649132160175,3.28636778707672,3.12948050286549,3.62710214085138,3.88085728952363,1.51461238633871,1.54592745953065,3.2824112336774,1.59635954531097,1.49299462699408,1.49614293411824,3.09215819826899,3.28415028673106,3.23607155741638,2.16845757492897,3.17176495107438,1.80254459811247,1.67714099484416
ZNF498,1.92003889885945,2.25579561666134,3.93654233765364,3.29271082420994,5.71885478993192,4.60199528629564,3.96837807575053,1.55005346564335,1.41680457088101,3.92574848971767,1.46397163243839,1.67489799771438,1.88748383356014,4.56265116080266,3.91563286638449,2.75423734305779,1.66559301258552,3.37948367665795,2.11834199994989,1.27001860917323
