A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
MAP3K1,1.52429275300002,2.00226734379171,2.59835634322537,2.58166899275361,3.21621544718225,3.34285771979631,2.99863565543094,1.24709742686864,1.11424023980098,3.49116123923393,0.879493125085848,1.27158115678244,1.52978413446419,2.8371880681516,3.27115636581296,2.61748456426373,1.67762439153097,2.38745303863638,1.72826460343174,1.35587486005053
ODZ3,2.27930195251207,3.21345735914309,4.30635852156023,4.42047831946123,4.6639776326862,5.09406469056086,5.31191630337442,1.90323317577012,1.74436650418234,5.13279127384125,1.98180011310305,1.65931536070442,2.40663165526893,4.44774870255338,4.80286016418947,3.21666958362514,1.89069702247058,4.19266175850585,2.79368139258346,1.62171258395653
PCSK91,1.89991128385678,3.0069052009731,3.66569922769879,3.75576642555787,4.36331253610614,4.27033766565336,4.45841255482262,1.94399187252812,1.76515252838976,4.22361452788619,1.83613304322783,1.67078764293237,1.74115092645956,3.79355672131886,4.04371400966534,3.76328203001235,2.41500943082965,3.43252086801055,2.24772122956522,1.85897094392573
PPP1R12C-Exon2,1.90167509902435,1.41660574670875,1.25364740171298,1.66393108029717,2.02644782427035,1.44777812923523,1.59824060663661,1.29190272047351,1.49717209850512,2.14313949150212,1.53024968960776,1.21166494120642,1.23120575612143,1.16659274749737,1.85769500026982,2.36660466460877,1.86845845388747,1.28758951779602,1.25154034725555,1.80309099577692
PTPLB,1.94453047859887,1.44974597042852,1.59896926714446,1.26881737641162,2.10149942288034,2.61652203267369,2.15721257805264,1.00046298341657,1.66946781919152,2.43532279143268,1.3791518382688,1.54121058883332,1.13652656702461,2.32302998241769,1.20585283594144,2.63454223104398,1.86888427729003,1.58387429120622,1.41069907849797,1.88244611110738
RP4-697K147,2.64057873978085,2.22731370670612,3.16840644941622,3.2676859411617,3.9460501445449,3.86327732971167,4.14526012030793,1.30588256389498,1.42557100475761,4.06994668175413,1.68739603326578,1.19794822636991,2.13505075780227,3.55881686384287,3.64699942104581,2.48081643679948,1.57876164232417,3.06433712473814,2.04487590524748,1.55704571523231
TMEM57,1.5764527019536,1.21044504627788,1.89748306807481,2.06483882827518,3.22336079595854,2.90855588887018,2.14321772049862,1.37162519035587,1.24849885210801,2.81527594875838,1.3491171145762,1.19747888831963,1.42069044119227,2.33479362398958,2.33190151862735,1.91074423989677,0.983025697341311,1.84093695953196,1.58568831628539,1.37832744480815
TPH22,2.34054106953205,1.46506869558589,0.929058862380841,1.66782029431106,2.96227619864987,2.32983162015255,2.09026245232031,1.81449576345401,1.97378293957212,2.24433885280311,1.8020405614462,1.79429481845241,1.41903372856606,1.92398689042493,1.89531073270317,2.44088077104983,1.92935181706338,0.758341034859032,1.4377590146763,2.18666148715467
XRCC6,1.49963807162887,2.20258474536256,3.09668566952056,2.98879241401447,3.09334148663149,3.48228409457993,3.561773671502,1.26546193350275,1.1971359900761,3.27808908048282,1.37505705664523,1.22201736835484,1.40691692327258,2.96826578196547,3.19436510698694,2.77158651131727,1.85609220525074,2.94667538376385,1.56355004502704,1.40375270406801
ZNF498,1.85615600723925,2.52829000319943,3.76607443249045,3.75461404728414,4.25670026833882,4.37208436351898,4.27866488719998,1.53191712666419,1.51592846282445,4.13823385940508,1.6485379362864,1.46839098463088,1.91204177960718,3.77816399006411,4.12177238697248,2.99700012534257,1.76445844722572,3.56023774815233,2.21357991346293,1.32893864697574
