A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
MAP3K1,7.8375469486633,6.51843558150574,4.39925572550257,6.67208118301361,8.83206470010216,9.42998151401248,9.32511821686652,3.52116188574259,3.21118557528713,9.29639543953932,1.17104931825275,3.44188183092772,4.67155651442068,7.95632115892104,7.54041809958377,9.54771056399538,5.9520336754361,4.56002084602904,5.62871596837691,4.93218209466886
ODZ3,7.38495208389356,7.15571372970751,8.49614210700491,9.35373970120617,11.0780602627945,11.1972397322771,10.8037803066137,3.13193818638161,3.19742061297192,11.4686991548346,3.58305644703142,1.85090730816537,8.63295541788752,9.76498044376315,10.5457064023882,10.5472455153949,7.64862533468387,9.15755812882807,8.23934035950983,8.54026546615763
PCSK91,8.94075107049779,5.68753681314622,6.72415067560543,8.62677576411627,10.4156422466374,10.1273799796402,10.3226598982497,6.02714460926952,6.67498344848188,10.7565556778247,5.83736779114947,6.34183104701693,1.83950404834592,9.39443620493179,9.33694237610474,8.61332707195876,8.61434824752885,5.68986289297198,4.99831476978617,4.32493493256091
PPP1R12C-Exon2,6.89633863516663,8.58775165377369,5.78064606220127,6.23841826963865,9.09643693796269,4.27954467485885,6.82625311821235,8.74949019854343,10.0139368441635,7.28663208790557,8.68133557673874,9.5230919158125,5.66690796156327,2.92444932991308,6.7170434182742,10.1861067989407,6.73859647847553,4.39016218275597,7.66030414329462,7.87151037437516
PTPLB,5.73914837713682,6.10218304652813,4.67777972844726,5.11850757859856,6.85555870355786,6.95718991513195,6.74770202296541,6.66826379142051,7.75568089113597,7.326979218455,6.88253077161839,6.95197132554132,5.24910482668662,5.55998668842012,4.03164345189723,8.02165894727915,5.71410326412365,3.83912129134585,5.31270238146488,7.60285581223149
RP4-697K147,8.83749621275705,6.97401997604098,6.27565553674002,10.1518924744672,10.8696075115561,10.9227888949981,10.6683667436482,8.64993708064671,10.091657488581,11.3422012195753,9.51323837005495,8.96726889211299,6.49372063614372,9.19270159433943,9.80617451069092,3.28823497390848,9.01675516110264,8.86847538608949,5.74115310775319,5.79726547978402
TMEM57,6.5131522179315,5.82562084427691,5.02590010273824,6.87939616572122,8.74633239011409,8.94847204882137,8.71207782760117,7.18153688782314,7.94548986399702,9.05303696612059,8.0682950161965,7.38933628078548,7.31482596348904,6.99512132923537,7.11360893919511,5.63949160061614,5.80541993132717,5.36643124804831,7.12800338775942,9.01544871777359
TPH22,7.55541170759332,7.31847268647026,3.87963200840095,6.79868581826601,8.28457354521397,5.550159653128,5.88382929610406,7.9978848306772,8.6335488662468,6.36241377354292,7.91557517383299,8.06117672431957,6.21128615250751,7.16896286006279,7.0786784860092,9.64546105901028,7.26548505400551,1.96424081211641,6.70585376169427,9.00224119137863
XRCC6,7.64288099643134,5.22514861939537,5.57352933735126,9.27000043125501,10.1120904030638,8.27393278893759,8.35935753611383,8.81835358874224,9.45626065458793,9.00039545512463,8.74228127798587,8.87724353390656,4.57746333603327,8.51863034133749,9.27051231223835,7.86813701693556,7.27087258105537,7.76062605005764,2.64888705445879,4.13082046108257
ZNF498,8.01398611412713,5.70949488987047,6.10076429807144,10.3859127989156,11.1545150017607,11.4186447768227,11.36907829295,9.87516423906152,10.4237934266414,11.540044230106,9.38849533188566,10.0223533109452,4.34193880309261,9.52930959271997,10.7563875690631,4.10707303425365,7.75532093951044,8.22632489808269,4.87526648618987,3.54757619505829
