A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
MAP3K1,3.90270076608588,5.5011833689895,5.13920360249216,6.3640689371896,7.52403412350814,7.38039949838555,7.51410610965539,3.50072494693254,4.12186924754913,7.61925328216937,3.80274778318811,3.68961570741875,4.30899069772378,6.95108558410119,6.53717793936742,7.1300833063574,4.58511440932118,5.57095461727795,4.91072821013369,4.1578660323538
ODZ3,4.0757418636983,6.46539069411906,7.3012723330641,7.45617422189455,9.07846464592898,7.55593478366937,7.8701668056075,3.73943743461831,3.76257632375894,8.22805544822996,3.88334586239619,3.92674986573637,4.7826013619896,7.59978093672077,8.03602092746006,7.85320969412162,4.80940491888057,7.40485042907905,5.46227392453421,3.97715948812147
PCSK91,5.13877336372915,6.63235729721243,6.51164252489519,7.57884038090584,8.90731249014468,6.90551202825704,7.29662467665027,4.56402888471418,4.15586825209568,7.81679599520145,4.51648481464104,4.56321914413479,5.48224941230441,7.14380731711408,8.00869709926286,5.19514407750168,4.09205024384284,7.45366672280105,5.61745770617543,3.73988100964
PPP1R12C-Exon2,5.3144300204521,6.05973433285057,5.80711005502312,7.38128307573402,8.36310977192681,7.98438347335364,8.24368575864021,4.89501511451207,4.80623432240609,8.43554544075445,5.03339279288359,4.93821637802559,5.3621250823458,7.70660867703231,7.46633749267515,5.16106373488003,4.56227073723389,6.32478868539808,5.66058866319322,4.124506257759
PTPLB,5.12558064882425,6.34358907409072,6.38896398093254,7.34354606528184,8.5730515235728,8.00446484079068,7.85595100932311,5.04529182029517,4.86011167116603,8.57216376495217,4.9947224388951,5.07525933563954,5.76224631830784,7.39797800921157,7.36383727345838,6.22961257554818,5.21226578858687,6.99252911113066,5.78956441087188,4.75172136062314
RP4-697K147,4.78801928945978,6.50903231228776,6.71105970374868,7.14425165812762,8.71576333164047,7.10055436617065,7.22626430459743,5.56186222460058,5.5620537260946,8.43936695656916,5.15321079073929,5.08121421320343,5.85021991422185,6.76565761596425,7.25096608171832,7.29308594499045,5.41260656249029,7.79967087987941,5.90658804068311,5.6192749291585
TMEM57,4.95007236250809,5.95061508015206,6.05769083062596,6.59146487711313,8.10581431807436,6.67547430655233,7.30190099071812,4.21029830561332,4.5820352243446,7.93618339409673,4.38822117224604,4.22352019332119,4.70058133131388,7.2081380924834,6.60354526171838,7.41868392307033,4.79736547018325,5.93166663287884,5.03903580672232,4.30991505367441
TPH22,5.66206290014337,6.67589102164667,5.50193382740125,6.47741948674885,8.2383648340011,5.89322573405329,6.26972598806916,5.37599742767175,5.5683086232484,6.8954247119518,5.55757956819308,5.83226776215135,6.27519600423172,6.17282353030284,6.60689099006511,5.38158484488264,4.86270122201745,6.39229123785128,5.89963646172229,5.17706579247403
XRCC6,3.6256827176824,5.7563566887749,5.3384098534633,7.0456559527109,8.08575607493795,7.68830273064638,8.03354656331677,3.53473613474692,3.43439423065596,8.32391363630451,3.76582330396487,3.81735800857761,4.17453959817032,7.36194562736056,7.27504626523145,5.10862203683429,3.40106937199227,6.08732544746113,4.99338532477116,3.04298885291198
ZNF498,4.03989701662525,6.33926604603816,6.4460880548498,6.88059010201328,8.54794393151778,6.78116124898603,7.14975235344649,4.0825199738384,4.14693850302464,7.48313078595145,4.03381905591235,4.10860093197623,4.75215305478425,6.79672831273184,7.54754499964678,7.7262304270705,4.93026157624179,6.90803627987363,5.39073147746276,3.96981498865127
