A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
MAP3K1,7.96492318351055,8.21844461685945,7.12116957619258,8.69635021310195,9.27926821948094,9.33907370242848,9.17443755660098,4.35117915734334,4.08539944191938,9.73565857811055,2.31540150268735,4.36335312128536,7.89888969267449,8.57575470299388,8.7919379966549,9.63630769656378,7.97248733066892,7.76240522144627,7.75345776290631,8.71248347509518
ODZ3,7.19553727783062,9.58641090557617,8.46001585815537,9.88353687709025,10.6457686084472,10.5065575791783,10.471806030551,4.17013949823129,4.11408665479072,10.8026034249957,4.18976976418099,3.21552594899589,9.39106132914437,9.70513937473421,10.282185913535,10.898216059844,7.34287457268745,9.56768029544819,9.10826673058495,9.39892467288968
PCSK91,9.2715505827672,7.03446502921848,8.75478026070427,9.15324615726063,9.9430294132799,10.0929025741757,9.64135751803717,9.64970521717089,9.80782192112751,10.1633414344925,9.67722310669657,10.2520058786085,3.19963181250612,9.8765255706453,9.36483577857804,8.49942564391663,9.24571793667921,7.48349162776581,6.47840663467769,5.48662254328138
PPP1R12C-Exon2,7.95934333335338,8.80976274626795,8.65093859326293,8.33831603258239,10.1221726396015,10.1665176312204,10.1247295535467,10.0144696519684,10.5122257558663,10.4462267533687,10.2865355456454,10.3629764858814,8.60851379062766,5.43865722780126,8.80334014839588,10.0019232050203,7.95362026147899,9.20640414578755,8.33459446708261,8.16357954984482
PTPLB,7.32810129421778,8.1957104846098,6.48924471297718,6.72907090366206,8.7109063035454,8.11935850566018,8.03500929292434,8.16596011652638,8.52240358442261,8.69398764850946,8.29226209628073,8.76084363511742,7.54665578273865,7.17601820408566,5.95848907368568,9.31080410197008,7.48022986753069,6.27114851490972,7.92187168747823,8.65523593188939
RP4-697K147,7.06028922283877,6.2938316971731,6.99702481725976,8.42755179026876,9.34599316176035,9.09248968947002,8.70027166620831,8.39621621578322,9.13236944385599,9.39376979029923,8.68420113984997,8.71092299599152,5.47944306093268,8.44123473791605,8.65312226858721,2.91100531796824,6.68756621481067,8.07158082704451,5.64322152531958,4.883906572842
TMEM57,6.20204637797463,7.79353322193186,7.51331087693317,7.91456107536194,8.50585168162039,8.25236996240109,8.27932492415038,7.75301120842579,8.57186467872736,9.04745517235864,7.93246731003383,7.99826963867928,8.01227996587634,7.54519974044849,7.80784798218723,9.33061274672869,5.90242876867392,7.36469860066306,8.10766753344375,9.03611340631477
TPH22,7.39909293138298,7.77221900322769,6.51192553875633,6.39660136078004,7.96141208541834,7.66275835110562,7.44752677433916,7.2766904292814,7.65446668558979,7.93436162804292,7.33576299569966,7.77278570115969,6.30295668223897,7.91604428798046,6.51247881819206,9.12562508052889,7.38630787749267,3.38315083425875,7.75607783684143,8.72432112039704
XRCC6,6.82286470149395,6.36138810567468,7.47525877539551,8.81003555175258,9.62519539817589,9.58018661420077,9.19072500664739,6.45584987464095,6.50277202174255,9.94474892593371,6.84195444292032,6.71850377814327,5.19854909409004,8.80476436043827,9.04623588889772,7.54372119136879,7.09839350862415,8.69774117559451,3.66726805067481,4.36016369991241
ZNF498,8.75672328023924,6.45524970243323,7.99555200576741,10.2103175259875,10.7543502159583,10.8576958928891,10.8298223935979,9.7146564885613,10.0999153822098,11.2072520189292,9.85377160933053,9.88917478478853,5.62747970961471,10.1520921839418,10.4781626143603,7.95542726124576,8.96947399510928,9.74278239395607,5.70300974230986,4.02004056358562
